label,label2,ascii_name_fix,label_orig,label2_orig,label_final,Burger,Chicken,Kebab,Pizza,Fast Food
Sand/Caf/Bake,Sand/Caf/Bake,a and m catering,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,well-fed @ whiteinch,Deli,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Healthy,Sand/Caf/Bake,clean eats - dirty treats,Healthy,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,den's diner,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,brits cottage,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the bank roll cafe,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,wraps 4 u,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Fast Food,let's buffet sandwich bar,Sandwiches,Fast Food,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,mangobean,Deli,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,taste of chamberlayne,Café,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,breakfast  and  sandwich bar @ premier,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the sandwich corner,Deli,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,lexis lunchbox,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Caribbean,Sand/Caf/Bake,variety diner southampton,Caribbean,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,greggs,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,subway,Sandwiches,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Drinks,tim horton,Sandwiches,Drinks,Sand/Caf/Bake,0,0,0,0,0
British,Sand/Caf/Bake,wenzel's,British,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Pancakes,ultimate cafe,Breakfast,Pancakes,Sand/Caf/Bake,0,0,0,0,0
British,Sand/Caf/Bake,fast break,British,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Healthy,chop'd,Salads,Healthy,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Healthy,wayne's coffee,Breakfast,Healthy,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Pizza,bagel bite,Bagels,Pizza,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,baguette express,Breakfast,Panini's,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,bake station,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,belly busters,Breakfast,British,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,berries bagels  and  shakes,Bagels,Bagels,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,bite,Sandwiches,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Chicken,black lab,Breakfast,Chicken,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,brunch,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,brunch cafe,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,buttylicious,Breakfast,Sandwiches,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,English,cafe 55,Breakfast,English,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,cafe express,Café,British,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,cafe on the corner,Breakfast,British,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,cafe rose,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Dinner,crown cafe,Breakfast,Dinner,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,deli chez,Deli,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,deli-licious,Breakfast,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,euro cafe,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Pizza,get stuffed,Breakfast,Pizza,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,English,grillaz,Breakfast,English,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,jenny's cafe  and  restaurant,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Caribbean,Sand/Caf/Bake,king's kitchen,Caribbean,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,lisa's cafe,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,market cafe,Breakfast,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,mighty bite,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
British,Sand/Caf/Bake,moxies fish bar,British,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,munch box,Breakfast,American,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burritos,nosh,Sandwiches,Burritos,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,papa joes,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,papa's,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,paula's cafe,Breakfast,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,quiznos,Sandwiches,American,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,rockin rolls,Breakfast,British,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,saffron cafe,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,saints  and  sinners,Breakfast,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,snack attack,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,snack shack,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,star cafe,Breakfast,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,station cafe,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Greek,Sand/Caf/Bake,symposium,Greek,Deli,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,the breakfast box,Breakfast,British,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the cafe,Breakfast,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the family cafe,Breakfast,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,the grill shack,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the grove cafe,Breakfast,Café,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,English,the lunch box,Breakfast,English,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Lunch,the munch box,Breakfast,Lunch,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the orchard,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the rite bite,Breakfast,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Burger,the roll shop,Breakfast,Burgers,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Sand/Caf/Bake,the village cafe,Café,Breakfast,Sand/Caf/Bake,0,0,0,0,0
British,Sand/Caf/Bake,truly scrumptious,British,Breakfast,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,Greek,village cafe,Breakfast,Greek,Sand/Caf/Bake,0,0,0,0,0
Sand/Caf/Bake,British,zena's cafe,Breakfast,British,Sand/Caf/Bake,0,0,0,0,0
